content,score,text_token,text_clean,content_norm,text_stopword
"Mengapa Anda tidak dapat melihat grafik reksa dana di portofolio Anda sekarang? Jadi kalau mau lihat grafiknya harus cari dulu di pencarian reksa dana, tidak bisa langsung dari portofolionya. Meskipun dulu hal itu mungkin terjadi. Apakah saat ini ada perubahan fitur sehingga Anda tidak bisa melihat grafik perkembangan reksa dana di portofolio Anda?",3,"['Mengapa', 'Anda', 'tidak', 'dapat', 'melihat', 'grafik', 'reksa', 'dana', 'di', 'portofolio', 'Anda', 'sekarang?', 'Jadi', 'kalau', 'mau', 'lihat', 'grafiknya', 'harus', 'cari', 'dulu', 'di', 'pencarian', 'reksa', 'dana,', 'tidak', 'bisa', 'langsung', 'dari', 'portofolionya.', 'Meskipun', 'dulu', 'hal', 'itu', 'mungkin', 'terjadi.', 'Apakah', 'saat', 'ini', 'ada', 'perubahan', 'fitur', 'sehingga', 'Anda', 'tidak', 'bisa', 'melihat', 'grafik', 'perkembangan', 'reksa', 'dana', 'di', 'portofolio', 'Anda?']","['mengapa', 'anda', 'tidak', 'dapat', 'melihat', 'grafik', 'reksa', 'dana', 'di', 'portofolio', 'anda', 'sekarang', 'jadi', 'kalau', 'mau', 'lihat', 'grafiknya', 'harus', 'cari', 'dulu', 'di', 'pencarian', 'reksa', 'dana', 'tidak', 'bisa', 'langsung', 'dari', 'portofolionya', 'meskipun', 'dulu', 'hal', 'itu', 'mungkin', 'terjadi', 'apakah', 'saat', 'ini', 'ada', 'perubahan', 'fitur', 'sehingga', 'anda', 'tidak', 'bisa', 'melihat', 'grafik', 'perkembangan', 'reksa', 'dana', 'di', 'portofolio', 'anda']","['mengapa', 'anda', 'tidak', 'dapat', 'melihat', 'grafik', 'reksa', 'dana', 'di', 'portofolio', 'anda', 'sekarang', 'jadi', 'kalau', 'mau', 'lihat', 'grafiknya', 'harus', 'cari', 'dulu', 'di', 'pencarian', 'reksa', 'dana', 'tidak', 'bisa', 'langsung', 'dari', 'portofolionya', 'meskipun', 'dulu', 'hal', 'itu', 'mungkin', 'terjadi', 'apakah', 'saat', 'ini', 'ada', 'perubahan', 'fitur', 'sehingga', 'anda', 'tidak', 'bisa', 'melihat', 'grafik', 'perkembangan', 'reksa', 'dana', 'di', 'portofolio', 'anda']",dapat melihat grafik reksa dana portofolio sekarang jadi kalau mau lihat grafiknya cari dulu pencarian reksa dana bisa langsung portofolionya meskipun dulu itu mungkin terjadi saat ada perubahan fitur anda bisa melihat grafik perkembangan reksa dana portofolio anda
"Fitur lupa password tidak berfungsi. Saya tidak bisa login dengan password baru, padahal sebelumnya saya berhasil mengganti password menggunakan fitur lupa password. Dimohon perhatiannya..",3,"['Fitur', 'lupa', 'password', 'tidak', 'berfungsi.', 'Saya', 'tidak', 'bisa', 'login', 'dengan', 'password', 'baru,', 'padahal', 'sebelumnya', 'saya', 'berhasil', 'mengganti', 'password', 'menggunakan', 'fitur', 'lupa', 'password.', 'Dimohon', 'perhatiannya..']","['fitur', 'lupa', 'password', 'tidak', 'berfungsi', 'saya', 'tidak', 'bisa', 'login', 'dengan', 'password', 'baru', 'padahal', 'sebelumnya', 'saya', 'berhasil', 'mengganti', 'password', 'menggunakan', 'fitur', 'lupa', 'password', 'dimohon', 'perhatiannya']","['fitur', 'lupa', 'password', 'tidak', 'berfungsi', 'saya', 'tidak', 'bisa', 'login', 'dengan', 'password', 'baru', 'padahal', 'sebelumnya', 'saya', 'berhasil', 'mengganti', 'password', 'menggunakan', 'fitur', 'lupa', 'password', 'dimohon', 'perhatiannya']",fitur lupa password berfungsi tidak login password baru padahal sebelumnya berhasil mengganti password menggunakan fitur lupa password dimohon perhatiannya
"Aplikasinya bagus, kekurangannya hanya tidak ada pembayaran melalui dompet digital seperti Dana, Linkaja, Gopay. Kalau ditambah pasti akan lebih menggiurkan bagi investor pemula.",3,"['Aplikasinya', 'bagus,', 'kekurangannya', 'hanya', 'tidak', 'ada', 'pembayaran', 'melalui', 'dompet', 'digital', 'seperti', 'Dana,', 'Linkaja,', 'Gopay.', 'Kalau', 'ditambah', 'pasti', 'akan', 'lebih', 'menggiurkan', 'bagi', 'investor', 'pemula.']","['aplikasinya', 'bagus', 'kekurangannya', 'hanya', 'tidak', 'ada', 'pembayaran', 'melalui', 'dompet', 'digital', 'seperti', 'dana', 'linkaja', 'gopay', 'kalau', 'ditambah', 'pasti', 'akan', 'lebih', 'menggiurkan', 'bagi', 'investor', 'pemula']","['aplikasinya', 'bagus', 'kekurangannya', 'hanya', 'tidak', 'ada', 'pembayaran', 'melalui', 'dompet', 'digital', 'seperti', 'dana', 'linkaja', 'gopay', 'kalau', 'ditambah', 'pasti', 'akan', 'lebih', 'menggiurkan', 'bagi', 'investor', 'pemula']",aplikasinya bagus kekurangannya tidak pembayaran melalui dompet digital dana linkaja gopay kalau ditambah akan lebih menggiurkan investor pemula
"Pencairan sahamnya memang memakan waktu yang lama ya? Apa karena beda bank? Di aplikasi sudah dipastikan ""selesai"" artinya sudah berhasil terjual, namun saat saya cek ke rekening tujuan, uangnya belum sampai.. hiks, saya agak khawatir..",3,"['Pencairan', 'sahamnya', 'memang', 'memakan', 'waktu', 'yang', 'lama', 'ya?', 'Apa', 'karena', 'beda', 'bank?', 'Di', 'aplikasi', 'sudah', 'dipastikan', '""selesai""', 'artinya', 'sudah', 'berhasil', 'terjual,', 'namun', 'saat', 'saya', 'cek', 'ke', 'rekening', 'tujuan,', 'uangnya', 'belum', 'sampai..', 'hiks,', 'saya', 'agak', 'khawatir..']","['pencairan', 'sahamnya', 'memang', 'memakan', 'waktu', 'yang', 'lama', 'ya', 'apa', 'karena', 'beda', 'bank', 'di', 'aplikasi', 'sudah', 'dipastikan', 'selesai', 'artinya', 'sudah', 'berhasil', 'terjual', 'namun', 'saat', 'saya', 'cek', 'ke', 'rekening', 'tujuan', 'uangnya', 'belum', 'sampai', 'hiks', 'saya', 'agak', 'khawatir']","['pencairan', 'sahamnya', 'memang', 'memakan', 'waktu', 'yang', 'lama', 'ya', 'apa', 'karena', 'beda', 'bank', 'di', 'aplikasi', 'sudah', 'dipastikan', 'selesai', 'artinya', 'sudah', 'berhasil', 'terjual', 'namun', 'saat', 'saya', 'cek', 'ke', 'rekening', 'tujuan', 'uangnya', 'belum', 'sampai', 'hiks', 'saya', 'cukup', 'khawatir']",pencairan sahamnya memang memakan waktu lama apa beda bank aplikasi dipastikan selesai artinya berhasil terjual saat cek rekening tujuan uangnya sampai hiks cukup khawatir
Masih belum sebagus aplikasi berikutnya. Terkadang ada gangguan. Dana Fortopolio terkadang berubah secara tidak tepat.,3,"['Masih', 'belum', 'sebagus', 'aplikasi', 'berikutnya.', 'Terkadang', 'ada', 'gangguan.', 'Dana', 'Fortopolio', 'terkadang', 'berubah', 'secara', 'tidak', 'tepat.']","['masih', 'belum', 'sebagus', 'aplikasi', 'berikutnya', 'terkadang', 'ada', 'gangguan', 'dana', 'fortopolio', 'terkadang', 'berubah', 'secara', 'tidak', 'tepat']","['masih', 'belum', 'sebagus', 'aplikasi', 'berikutnya', 'terkadang', 'ada', 'gangguan', 'dana', 'fortopolio', 'terkadang', 'berubah', 'secara', 'tidak', 'tepat']",belum sebagus aplikasi berikutnya terkadang gangguan dana fortopolio terkadang berubah tidak tepat
"Proses pembelian dana reksa dana lama sekali, sudah hari ke 2 namun belum ada penambahan ke rekening reksa dana. Mungkin ketika Anda ingin menjualnya seperti itu. Kami berharap kedepannya prosesnya memakan waktu 1 hari hingga selesai",3,"['Proses', 'pembelian', 'dana', 'reksa', 'dana', 'lama', 'sekali,', 'sudah', 'hari', 'ke', '2', 'namun', 'belum', 'ada', 'penambahan', 'ke', 'rekening', 'reksa', 'dana.', 'Mungkin', 'ketika', 'Anda', 'ingin', 'menjualnya', 'seperti', 'itu.', 'Kami', 'berharap', 'kedepannya', 'prosesnya', 'memakan', 'waktu', '1', 'hari', 'hingga', 'selesai']","['proses', 'pembelian', 'dana', 'reksa', 'dana', 'lama', 'sekali', 'sudah', 'hari', 'ke', 'namun', 'belum', 'ada', 'penambahan', 'ke', 'rekening', 'reksa', 'dana', 'mungkin', 'ketika', 'anda', 'ingin', 'menjualnya', 'seperti', 'itu', 'kami', 'berharap', 'kedepannya', 'prosesnya', 'memakan', 'waktu', 'hari', 'hingga', 'selesai']","['proses', 'pembelian', 'dana', 'reksa', 'dana', 'lama', 'sekali', 'sudah', 'hari', 'ke', 'namun', 'belum', 'ada', 'penambahan', 'ke', 'rekening', 'reksa', 'dana', 'mungkin', 'ketika', 'anda', 'ingin', 'menjualnya', 'seperti', 'itu', 'kami', 'berharap', 'kedepannya', 'prosesnya', 'memakan', 'waktu', 'hari', 'hingga', 'selesai']",proses pembelian dana reksa dana lama sekali hari namun ada penambahan rekening reksa dana mungkin anda menjualnya itu berharap kedepannya prosesnya memakan waktu hari hingga selesai
"Saya mau edit profil aplikasi tiba-tiba close, tolong admin, setelah update aplikasi close terus, kalau bisa nanti saya tambah bintang.",3,"['Saya', 'mau', 'edit', 'profil', 'aplikasi', 'tiba-tiba', 'close,', 'tolong', 'admin,', 'setelah', 'update', 'aplikasi', 'close', 'terus,', 'kalau', 'bisa', 'nanti', 'saya', 'tambah', 'bintang.']","['saya', 'mau', 'edit', 'profil', 'aplikasi', 'tibatiba', 'close', 'tolong', 'admin', 'setelah', 'update', 'aplikasi', 'close', 'terus', 'kalau', 'bisa', 'nanti', 'saya', 'tambah', 'bintang']","['saya', 'mau', 'edit', 'profil', 'aplikasi', 'tiba tiba', 'close', 'tolong', 'admin', 'setelah', 'update', 'aplikasi', 'close', 'terus', 'kalau', 'bisa', 'nanti', 'saya', 'tambah', 'bintang']",mau edit profil aplikasi tiba tiba close admin update aplikasi close terus kalau nanti tambah bintang
Proses pembelian lama masuk.. proses penjualan pun lama masuk.. Mohon diperbaiki lagi sistemnya.. Supaya keduanya saling menguntungkan,3,"['Proses', 'pembelian', 'lama', 'masuk..', 'proses', 'penjualan', 'pun', 'lama', 'masuk..', 'Mohon', 'diperbaiki', 'lagi', 'sistemnya..', 'Supaya', 'keduanya', 'saling', 'menguntungkan']","['proses', 'pembelian', 'lama', 'masuk', 'proses', 'penjualan', 'pun', 'lama', 'masuk', 'mohon', 'diperbaiki', 'lagi', 'sistemnya', 'supaya', 'keduanya', 'saling', 'menguntungkan']","['proses', 'pembelian', 'lama', 'masuk', 'proses', 'penjualan', 'pun', 'lama', 'masuk', 'mohon', 'diperbaiki', 'lagi', 'sistemnya', 'supaya', 'keduanya', 'saling', 'menguntungkan']",proses pembelian lama masuk proses penjualan lama masuk mohon diperbaiki sistemnya keduanya saling menguntungkan
"Saran untuk teman-teman. Metode pembayarannya lebih banyak dan kalau bisa ada metode pembayaran khusus dari Bareksa dan tidak ada biaya admin, jadi akan lebih baik dari aplikasi lainnya.",3,"['Saran', 'untuk', 'teman-teman.', 'Metode', 'pembayarannya', 'lebih', 'banyak', 'dan', 'kalau', 'bisa', 'ada', 'metode', 'pembayaran', 'khusus', 'dari', 'Bareksa', 'dan', 'tidak', 'ada', 'biaya', 'admin,', 'jadi', 'akan', 'lebih', 'baik', 'dari', 'aplikasi', 'lainnya.']","['saran', 'untuk', 'temanteman', 'metode', 'pembayarannya', 'lebih', 'banyak', 'dan', 'kalau', 'bisa', 'ada', 'metode', 'pembayaran', 'khusus', 'dari', 'bareksa', 'dan', 'tidak', 'ada', 'biaya', 'admin', 'jadi', 'akan', 'lebih', 'baik', 'dari', 'aplikasi', 'lainnya']","['saran', 'untuk', 'temanteman', 'metode', 'pembayarannya', 'lebih', 'banyak', 'dan', 'kalau', 'bisa', 'ada', 'metode', 'pembayaran', 'khusus', 'dari', 'bareksa', 'dan', 'tidak', 'ada', 'biaya', 'admin', 'jadi', 'akan', 'lebih', 'baik', 'dari', 'aplikasi', 'lainnya']",saran temanteman metode pembayarannya lebih banyak kalau metode pembayaran khusus bareksa tidak ada biaya admin jadi lebih baik aplikasi lainnya
"Semuanya baik-baik saja, namun jika Anda menambahkan fitur jual otomatis di akun Bareksa Anda, investor pasti akan lebih tenang dan tidak perlu khawatir lagi dalam berinvestasi.",3,"['Semuanya', 'baik-baik', 'saja,', 'namun', 'jika', 'Anda', 'menambahkan', 'fitur', 'jual', 'otomatis', 'di', 'akun', 'Bareksa', 'Anda,', 'investor', 'pasti', 'akan', 'lebih', 'tenang', 'dan', 'tidak', 'perlu', 'khawatir', 'lagi', 'dalam', 'berinvestasi.']","['semuanya', 'baikbaik', 'saja', 'namun', 'jika', 'anda', 'menambahkan', 'fitur', 'jual', 'otomatis', 'di', 'akun', 'bareksa', 'anda', 'investor', 'pasti', 'akan', 'lebih', 'tenang', 'dan', 'tidak', 'perlu', 'khawatir', 'lagi', 'dalam', 'berinvestasi']","['semuanya', 'baik baik', 'saja', 'namun', 'jika', 'anda', 'menambahkan', 'fitur', 'jual', 'otomatis', 'di', 'akun', 'bareksa', 'anda', 'investor', 'pasti', 'akan', 'lebih', 'tenang', 'dan', 'tidak', 'perlu', 'khawatir', 'lagi', 'dalam', 'berinvestasi']",semuanya baik baik namun menambahkan fitur jual otomatis akun bareksa anda investor akan lebih tenang tidak perlu khawatir dalam berinvestasi
"Halo pak, mohon ditambahkan metode pembayaran agar saya bisa membayar menggunakan aplikasi DANA karena saya tidak mempunyai VA dan agar transaksi lebih mudah jika saya hanya menggunakan DANA/Link.",3,"['Halo', 'pak,', 'mohon', 'ditambahkan', 'metode', 'pembayaran', 'agar', 'saya', 'bisa', 'membayar', 'menggunakan', 'aplikasi', 'DANA', 'karena', 'saya', 'tidak', 'mempunyai', 'VA', 'dan', 'agar', 'transaksi', 'lebih', 'mudah', 'jika', 'saya', 'hanya', 'menggunakan', 'DANA/Link.']","['halo', 'pak', 'mohon', 'ditambahkan', 'metode', 'pembayaran', 'agar', 'saya', 'bisa', 'membayar', 'menggunakan', 'aplikasi', 'dana', 'karena', 'saya', 'tidak', 'mempunyai', 'va', 'dan', 'agar', 'transaksi', 'lebih', 'mudah', 'jika', 'saya', 'hanya', 'menggunakan', 'danalink']","['halo', 'pak', 'mohon', 'ditambahkan', 'metode', 'pembayaran', 'agar', 'saya', 'bisa', 'membayar', 'menggunakan', 'aplikasi', 'dana', 'karena', 'saya', 'tidak', 'mempunyai', 'va', 'dan', 'agar', 'transaksi', 'lebih', 'mudah', 'jika', 'saya', 'hanya', 'menggunakan', 'danalink']",halo pak mohon ditambahkan metode pembayaran saya membayar menggunakan aplikasi dana saya mempunyai va agar transaksi lebih mudah saya menggunakan danalink
"Ingin aplikasinya mengalahkan Bibit yang sudah memiliki 5 juta pengguna? .. Bareksa sekarang baru punya 1 juta pengguna... Iya.. jualan/jual produk gratis seperti bibit. Minimal promo gratis 10x transaksi/bulan.. Hapus mode pembayaran transfer manual, banyak kejadian tidak melalui proses.. Kurang efisien juga.. dan tingkatkan kerjasama dengan dompet digital.. Hanya ada 2, linkaja & ovo.. Seharusnya bisa pakai Gopay.shopeepay.Dana, dll..",3,"['Ingin', 'aplikasinya', 'mengalahkan', 'Bibit', 'yang', 'sudah', 'memiliki', '5', 'juta', 'pengguna?', '..', 'Bareksa', 'sekarang', 'baru', 'punya', '1', 'juta', 'pengguna...', 'Iya..', 'jualan/jual', 'produk', 'gratis', 'seperti', 'bibit.', 'Minimal', 'promo', 'gratis', '10x', 'transaksi/bulan..', 'Hapus', 'mode', 'pembayaran', 'transfer', 'manual,', 'banyak', 'kejadian', 'tidak', 'melalui', 'proses..', 'Kurang', 'efisien', 'juga..', 'dan', 'tingkatkan', 'kerjasama', 'dengan', 'dompet', 'digital..', 'Hanya', 'ada', '2,', 'linkaja', '&', 'ovo..', 'Seharusnya', 'bisa', 'pakai', 'Gopay.shopeepay.Dana,', 'dll..']","['ingin', 'aplikasinya', 'mengalahkan', 'bibit', 'yang', 'sudah', 'memiliki', 'juta', 'pengguna', 'bareksa', 'sekarang', 'baru', 'punya', 'juta', 'pengguna', 'iya', 'jualanjual', 'produk', 'gratis', 'seperti', 'bibit', 'minimal', 'promo', 'gratis', 'x', 'transaksibulan', 'hapus', 'mode', 'pembayaran', 'transfer', 'manual', 'banyak', 'kejadian', 'tidak', 'melalui', 'proses', 'kurang', 'efisien', 'juga', 'dan', 'tingkatkan', 'kerjasama', 'dengan', 'dompet', 'digital', 'hanya', 'ada', 'linkaja', 'ovo', 'seharusnya', 'bisa', 'pakai', 'gopayshopeepaydana', 'dll']","['ingin', 'aplikasinya', 'mengalahkan', 'bibit', 'yang', 'sudah', 'memiliki', 'juta', 'pengguna', 'bareksa', 'sekarang', 'baru', 'punya', 'juta', 'pengguna', 'iya', 'jualanjual', 'produk', 'gratis', 'seperti', 'bibit', 'minimal', 'promo', 'gratis', 'x', 'transaksibulan', 'hapus', 'mode', 'pembayaran', 'transfer', 'manual', 'banyak', 'kejadian', 'tidak', 'melalui', 'proses', 'kurang', 'efisien', 'juga', 'dan', 'tingkatkan', 'kerja sama', 'dengan', 'dompet', 'digital', 'hanya', 'ada', 'linkaja', 'ovo', 'seharusnya', 'bisa', 'pakai', 'gopayshopeepaydana', 'dan lain lain']",aplikasinya mengalahkan bibit sudah memiliki juta pengguna bareksa sekarang baru punya juta pengguna iya jualanjual produk gratis bibit minimal promo gratis x transaksibulan hapus mode pembayaran transfer manual banyak kejadian melalui proses kurang efisien tingkatkan kerja sama dompet digital ada linkaja ovo bisa pakai gopayshopeepaydana dan lain
"Aplikasi reksa dana di sisi lain masih bagus, yang notabene masih baru... Sisi lain lebih user friendly dan mudah dipahami...",3,"['Aplikasi', 'reksa', 'dana', 'di', 'sisi', 'lain', 'masih', 'bagus,', 'yang', 'notabene', 'masih', 'baru...', 'Sisi', 'lain', 'lebih', 'user', 'friendly', 'dan', 'mudah', 'dipahami...']","['aplikasi', 'reksa', 'dana', 'di', 'sisi', 'lain', 'masih', 'bagus', 'yang', 'notabene', 'masih', 'baru', 'sisi', 'lain', 'lebih', 'user', 'friendly', 'dan', 'mudah', 'dipahami']","['aplikasi', 'reksa', 'dana', 'di', 'sisi', 'lain', 'masih', 'bagus', 'yang', 'notabene', 'masih', 'baru', 'sisi', 'lain', 'lebih', 'user', 'friendly', 'dan', 'mudah', 'dipahami']",aplikasi reksa dana sisi bagus notabene masih baru sisi lebih user friendly mudah dipahami
"Terima kasih developer, sepertinya masih ada bug. Saya sudah memperbarui tetapi peringatan pembaruan selalu muncul, jadi saya tidak dapat menjalankan aplikasi",3,"['Terima', 'kasih', 'developer,', 'sepertinya', 'masih', 'ada', 'bug.', 'Saya', 'sudah', 'memperbarui', 'tetapi', 'peringatan', 'pembaruan', 'selalu', 'muncul,', 'jadi', 'saya', 'tidak', 'dapat', 'menjalankan', 'aplikasi']","['terima', 'kasih', 'developer', 'sepertinya', 'masih', 'ada', 'bug', 'saya', 'sudah', 'memperbarui', 'tetapi', 'peringatan', 'pembaruan', 'selalu', 'muncul', 'jadi', 'saya', 'tidak', 'dapat', 'menjalankan', 'aplikasi']","['terima', 'kasih', 'developer', 'sepertinya', 'masih', 'ada', 'bug', 'saya', 'sudah', 'memperbarui', 'tetapi', 'peringatan', 'pembaruan', 'selalu', 'muncul', 'jadi', 'saya', 'tidak', 'dapat', 'menjalankan', 'aplikasi']",terima kasih developer sepertinya ada bug sudah memperbarui peringatan pembaruan selalu muncul jadi tidak menjalankan aplikasi
"Kenapa saya tidak bisa login min, saya sudah mengikuti semua persyaratan saat mendaftar, namun saat saya login selalu tertulis akun Anda belum terdaftar padahal sudah ada email balasan dari Bareksa ke email saya.",3,"['Kenapa', 'saya', 'tidak', 'bisa', 'login', 'min,', 'saya', 'sudah', 'mengikuti', 'semua', 'persyaratan', 'saat', 'mendaftar,', 'namun', 'saat', 'saya', 'login', 'selalu', 'tertulis', 'akun', 'Anda', 'belum', 'terdaftar', 'padahal', 'sudah', 'ada', 'email', 'balasan', 'dari', 'Bareksa', 'ke', 'email', 'saya.']","['kenapa', 'saya', 'tidak', 'bisa', 'login', 'min', 'saya', 'sudah', 'mengikuti', 'semua', 'persyaratan', 'saat', 'mendaftar', 'namun', 'saat', 'saya', 'login', 'selalu', 'tertulis', 'akun', 'anda', 'belum', 'terdaftar', 'padahal', 'sudah', 'ada', 'email', 'balasan', 'dari', 'bareksa', 'ke', 'email', 'saya']","['kenapa', 'saya', 'tidak', 'bisa', 'login', 'min', 'saya', 'sudah', 'mengikuti', 'semua', 'persyaratan', 'saat', 'mendaftar', 'namun', 'saat', 'saya', 'login', 'selalu', 'tertulis', 'akun', 'anda', 'belum', 'terdaftar', 'padahal', 'sudah', 'ada', 'email', 'balasan', 'dari', 'bareksa', 'ke', 'email', 'saya']",bisa login min mengikuti semua persyaratan mendaftar saat login selalu tertulis akun belum terdaftar padahal sudah ada email balasan bareksa email saya
Saya sudah kirim email untuk menambah akun sejak 30 September 2021...tapi sampai sekarang belum ada balasan. Seharusnya lebih mudah untuk menambahkan akun...tidak perlu email lagi...,3,"['Saya', 'sudah', 'kirim', 'email', 'untuk', 'menambah', 'akun', 'sejak', '30', 'September', '2021...tapi', 'sampai', 'sekarang', 'belum', 'ada', 'balasan.', 'Seharusnya', 'lebih', 'mudah', 'untuk', 'menambahkan', 'akun...tidak', 'perlu', 'email', 'lagi...']","['saya', 'sudah', 'kirim', 'email', 'untuk', 'menambah', 'akun', 'sejak', 'september', 'tapi', 'sampai', 'sekarang', 'belum', 'ada', 'balasan', 'seharusnya', 'lebih', 'mudah', 'untuk', 'menambahkan', 'akuntidak', 'perlu', 'email', 'lagi']","['saya', 'sudah', 'kirim', 'email', 'untuk', 'menambah', 'akun', 'sejak', 'september', 'tapi', 'sampai', 'sekarang', 'belum', 'ada', 'balasan', 'seharusnya', 'lebih', 'mudah', 'untuk', 'menambahkan', 'akuntidak', 'perlu', 'email', 'lagi']",sudah kirim email menambah akun sejak september sampai sekarang ada balasan lebih mudah menambahkan akuntidak perlu email
"Sedikit masukan saja, proses penjualan tidak boleh hanya diproses dan selesai saja, karena begitu pengguna mengira uang sudah masuk ke rekening, seharusnya ada proses lain seperti uang dikirim seperti platform lain.",3,"['Sedikit', 'masukan', 'saja,', 'proses', 'penjualan', 'tidak', 'boleh', 'hanya', 'diproses', 'dan', 'selesai', 'saja,', 'karena', 'begitu', 'pengguna', 'mengira', 'uang', 'sudah', 'masuk', 'ke', 'rekening,', 'seharusnya', 'ada', 'proses', 'lain', 'seperti', 'uang', 'dikirim', 'seperti', 'platform', 'lain.']","['sedikit', 'masukan', 'saja', 'proses', 'penjualan', 'tidak', 'boleh', 'hanya', 'diproses', 'dan', 'selesai', 'saja', 'karena', 'begitu', 'pengguna', 'mengira', 'uang', 'sudah', 'masuk', 'ke', 'rekening', 'seharusnya', 'ada', 'proses', 'lain', 'seperti', 'uang', 'dikirim', 'seperti', 'platform', 'lain']","['sedikit', 'masukan', 'saja', 'proses', 'penjualan', 'tidak', 'boleh', 'hanya', 'diproses', 'dan', 'selesai', 'saja', 'karena', 'begitu', 'pengguna', 'mengira', 'uang', 'sudah', 'masuk', 'ke', 'rekening', 'seharusnya', 'ada', 'proses', 'lain', 'seperti', 'uang', 'dikirim', 'seperti', 'platform', 'lain']",sedikit masukan proses penjualan boleh diproses selesai karena pengguna mengira uang masuk rekening ada proses uang dikirim seperti platform
"Jika anda ingin mendaftar untuk membeli emas perbendaharaan anda harus memfoto KTP anda, namun pada saat pengambilan foto seringkali gambarnya hanya setengah dari foto padahal sudah berada di tengah-tengah bingkai.",3,"['Jika', 'anda', 'ingin', 'mendaftar', 'untuk', 'membeli', 'emas', 'perbendaharaan', 'anda', 'harus', 'memfoto', 'KTP', 'anda,', 'namun', 'pada', 'saat', 'pengambilan', 'foto', 'seringkali', 'gambarnya', 'hanya', 'setengah', 'dari', 'foto', 'padahal', 'sudah', 'berada', 'di', 'tengah-tengah', 'bingkai.']","['jika', 'anda', 'ingin', 'mendaftar', 'untuk', 'membeli', 'emas', 'perbendaharaan', 'anda', 'harus', 'memfoto', 'ktp', 'anda', 'namun', 'pada', 'saat', 'pengambilan', 'foto', 'seringkali', 'gambarnya', 'hanya', 'setengah', 'dari', 'foto', 'padahal', 'sudah', 'berada', 'di', 'tengahtengah', 'bingkai']","['jika', 'anda', 'ingin', 'mendaftar', 'untuk', 'membeli', 'emas', 'perbendaharaan', 'anda', 'harus', 'memfoto', 'ktp', 'anda', 'namun', 'pada', 'saat', 'pengambilan', 'foto', 'seringkali', 'gambarnya', 'hanya', 'setengah', 'dari', 'foto', 'padahal', 'sudah', 'berada', 'di', 'tengahtengah', 'bingkai']",mendaftar membeli emas perbendaharaan harus memfoto ktp anda namun saat pengambilan foto seringkali gambarnya setengah foto padahal berada tengahtengah bingkai
responnya lambat sekali.. butuh waktu 3 hari kerja untuk disetujui pembeliannya.. dan sampai saat ini progres dananya belum jelas.. updatenya lama banget.. kalah dengan next tetangga pintu...,3,"['responnya', 'lambat', 'sekali..', 'butuh', 'waktu', '3', 'hari', 'kerja', 'untuk', 'disetujui', 'pembeliannya..', 'dan', 'sampai', 'saat', 'ini', 'progres', 'dananya', 'belum', 'jelas..', 'updatenya', 'lama', 'banget..', 'kalah', 'dengan', 'next', 'tetangga', 'pintu...']","['responnya', 'lambat', 'sekali', 'butuh', 'waktu', 'hari', 'kerja', 'untuk', 'disetujui', 'pembeliannya', 'dan', 'sampai', 'saat', 'ini', 'progres', 'dananya', 'belum', 'jelas', 'updatenya', 'lama', 'banget', 'kalah', 'dengan', 'next', 'tetangga', 'pintu']","['responnya', 'lambat', 'sekali', 'butuh', 'waktu', 'hari', 'kerja', 'untuk', 'disetujui', 'pembeliannya', 'dan', 'sampai', 'saat', 'ini', 'progres', 'dananya', 'belum', 'jelas', 'updatenya', 'lama', 'banget', 'kalah', 'dengan', 'next', 'tetangga', 'pintu']",responnya lambat sekali butuh waktu hari kerja disetujui pembeliannya sampai ini progres dananya jelas updatenya lama banget kalah next tetangga pintu
"*** Sekadar dulu, karena keluhan saya ganti alamat email yang sudah terdaftar di akun Bareksa, solusinya kurang memuaskan. Bareksa seharusnya dapat memudahkan investor yang sudah membeli reksa dana dari situs lain dengan alamat email berbeda.",3,"['***', 'Sekadar', 'dulu,', 'karena', 'keluhan', 'saya', 'ganti', 'alamat', 'email', 'yang', 'sudah', 'terdaftar', 'di', 'akun', 'Bareksa,', 'solusinya', 'kurang', 'memuaskan.', 'Bareksa', 'seharusnya', 'dapat', 'memudahkan', 'investor', 'yang', 'sudah', 'membeli', 'reksa', 'dana', 'dari', 'situs', 'lain', 'dengan', 'alamat', 'email', 'berbeda.']","['sekadar', 'dulu', 'karena', 'keluhan', 'saya', 'ganti', 'alamat', 'email', 'yang', 'sudah', 'terdaftar', 'di', 'akun', 'bareksa', 'solusinya', 'kurang', 'memuaskan', 'bareksa', 'seharusnya', 'dapat', 'memudahkan', 'investor', 'yang', 'sudah', 'membeli', 'reksa', 'dana', 'dari', 'situs', 'lain', 'dengan', 'alamat', 'email', 'berbeda']","['sekadar', 'dulu', 'karena', 'keluhan', 'saya', 'ganti', 'alamat', 'email', 'yang', 'sudah', 'terdaftar', 'di', 'akun', 'bareksa', 'solusinya', 'kurang', 'memuaskan', 'bareksa', 'seharusnya', 'dapat', 'memudahkan', 'investor', 'yang', 'sudah', 'membeli', 'reksa', 'dana', 'dari', 'situs', 'lain', 'dengan', 'alamat', 'email', 'berbeda']",sekadar dulu keluhan ganti alamat email sudah terdaftar akun bareksa solusinya kurang memuaskan bareksa dapat memudahkan investor sudah membeli reksa dana situs dengan alamat email berbeda
